,marital,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,edu_primary,edu_secondary,edu_tertiary,edu_unknown,housing,loan,po_failure,po_other,po_success,po_unknown,cont_cellular,cont_telephone,cont_unknown,age,default,balance,duration,campaign,pdays,previous,deposit
5571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.2785088857469526,-0.1243657856067806,-0.4667860910507609,-0.6975221423703639,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
6522,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.5298113926524541,-0.1243657856067806,4.319778538674736,-0.8157841834934225,-0.5533358305150782,0.36857543328760495,0.5007986519125076,0
5225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-0.2785088857469526,-0.1243657856067806,0.6527349192438677,3.859893100908481,-0.18902852844538837,2.1437900822575893,0.07108203045116027,1
3122,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.8942361464787214,-0.1243657856067806,-0.38276775989876854,-0.4292692198229382,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
5407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.9832136764025614,-0.1243657856067806,0.37680755863400356,2.8301480111296535,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
183,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.11097388114328487,-0.1243657856067806,-0.14218390390634766,1.390812437461208,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
5926,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,-0.11097388114328487,-0.1243657856067806,-0.14373405761763905,-0.6456022218773138,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
4375,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2.9884237040245676,-0.1243657856067806,0.32534245541913,-0.46099806012424666,0.17527877362430141,2.0614347634909405,4.797964866525981,1
9518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.7811138995579557,-0.1243657856067806,4.278544449954386,1.056217394283774,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
580,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,-1.2837189133689588,-0.1243657856067806,-0.18589823856476437,1.188901635543791,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
5355,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.3622763880487864,-0.1243657856067806,-0.4701964292156019,-0.6802155022060139,-0.5533358305150782,0.48753311595054205,0.5007986519125076,0
4182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.061771151082389,-0.1243657856067806,-0.47763716702980047,0.5572092695450144,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
7931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,-1.199951411067125,-0.1243657856067806,-0.4258620330726687,0.675471310668073,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
4808,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,-0.5298113926524541,-0.1243657856067806,0.5408138212886306,3.4128048966627715,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
5197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.4512539179726265,-0.1243657856067806,-0.21938155872865797,1.6850253202551588,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
1257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.2837189133689588,-0.1243657856067806,-0.2854181068296704,-0.7725175830825475,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
6261,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.1947413834451187,-0.1243657856067806,-0.46554596808172777,-0.9744283849999646,1.2682006798333707,-0.4824295273010987,-0.35863459101018713,0
4365,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.1947413834451187,-0.1243657856067806,-0.06932667947565321,0.4937515889423975,-0.5533358305150782,1.0823215292652275,1.3602318948352023,1
4624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.8104686441768876,-0.1243657856067806,0.1405641330331985,1.1514039151876991,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
6871,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.05656112346038285,-0.1243657856067806,0.17652769913515834,-0.7667487030277641,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
11132,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,-0.7811138995579557,-0.1243657856067806,-0.5783971582637396,-0.5792601012473053,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
3785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.5298113926524541,-0.1243657856067806,-0.42989243272202626,-0.49561134045294675,0.5395860756939912,1.1829780299800203,0.5007986519125076,1
6737,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.4806086625915584,-0.1243657856067806,-0.28386795311837903,-0.6888688222881889,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
6578,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.7811138995579557,-0.1243657856067806,-0.47763716702980047,-0.4783047002885967,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.44604389035062025,8.040796712061926,-0.46647606030850264,1.338892516968158,0.5395860756939912,-0.4824295273010987,-0.35863459101018713,1
7332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.8648814018597896,-0.1243657856067806,-0.39361883587780816,-0.2965849785629212,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
8195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.47763716702980047,-0.4436914199598966,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
4712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.05656112346038285,-0.1243657856067806,2.9683545331709182,-0.5331090608090385,-0.5533358305150782,0.46008134302832576,0.07108203045116027,1
11011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.3674864156707927,-0.1243657856067806,-0.42400184861911905,-0.5359935008364302,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
8808,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.1403286257622167,-0.1243657856067806,-0.4016796351765233,1.3187014367764163,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
6651,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1.5643761648933923,-0.1243657856067806,-0.3021597669116172,0.1476187856553966,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
9568,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1.3130736579878908,-0.1243657856067806,-0.26464604709836603,-0.7638642630003725,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
8573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.613578894954288,-0.1243657856067806,-0.38059754470296064,0.7562356314350399,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
5099,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.2293061556860567,-0.1243657856067806,-0.47763716702980047,1.800402921350826,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
9797,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.027206378841451006,-0.1243657856067806,-0.47763716702980047,-0.7436731828086307,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
10258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.18930857672960538,-0.6023356214664387,0.903893377763681,2.8117832233648508,0.07108203045116027,0
8137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,-0.613578894954288,-0.1243657856067806,-0.3362631485600274,-0.6773310621786222,1.9968152839727502,-0.4824295273010987,-0.35863459101018713,0
1261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.2785088857469526,-0.1243657856067806,-0.24356395662480337,-0.7263665426442807,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
1179,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.3929987743932916,6.931821730080614,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
322,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,-0.027206378841451006,-0.1243657856067806,-0.4097404344752384,3.4676092571832138,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,1
5552,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.3622763880487864,-0.1243657856067806,0.437263553374367,-0.7811709031647225,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
8184,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.8648814018597896,-0.1243657856067806,-0.7334125293928767,-0.5561845810281719,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
9629,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.199951411067125,-0.1243657856067806,-0.47763716702980047,-0.5013802205077301,3.8183517943211993,-0.4824295273010987,-0.35863459101018713,0
8501,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.9780036487805552,-0.1243657856067806,-0.45438486136042994,-0.44946030001467996,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
4257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.22465208134704864,0.032241184559729644,-0.18902852844538837,4.12946832363123,0.5007986519125076,1
7938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.30786363036588443,8.040796712061926,-0.45438486136042994,-0.3917714994668465,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
5175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.061771151082389,-0.1243657856067806,-0.47763716702980047,0.7100845909967731,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
10855,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.05656112346038285,-0.1243657856067806,-0.2348830958415717,-0.8503974638221227,-0.18902852844538837,0.6979967083542,0.9305152733738551,0
9820,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-1.2837189133689588,-0.1243657856067806,-0.4339228323713838,-1.0176949854108397,0.5395860756939912,2.72027731362413,2.219665137757897,0
7308,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.353934900868749,-0.6600244220142721,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
5973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.5350214202744603,-0.1243657856067806,-0.3995094199807154,-0.9109707043973478,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-1.5350214202744603,-0.1243657856067806,-0.4763970440607674,0.06685446488842973,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
5106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.1403286257622167,-0.1243657856067806,0.8830877607417655,0.7504667513802565,-0.18902852844538837,0.30452129646910037,0.07108203045116027,1
2400,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.145538653384223,-0.1243657856067806,0.49027881030053194,-0.06582977637158728,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
8747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-1.4512539179726265,-0.1243657856067806,-0.44942436948429754,-0.6859843822607972,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
9303,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.4806086625915584,-0.1243657856067806,-0.3483543475081001,0.30049410710715535,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
2858,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.648143667195226,-0.1243657856067806,-0.32975250297260367,0.014934544395379602,-0.5533358305150782,4.285028370190457,0.07108203045116027,1
6219,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.613578894954288,-0.1243657856067806,-0.22837245025414793,-0.334082698919013,2.36112258604244,-0.4824295273010987,-0.35863459101018713,0
3536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.6973463972561218,-0.1243657856067806,0.25527550766876,0.3927961879836889,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
3695,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.7267011418750536,-0.1243657856067806,-0.3046400128496834,0.26588082677845526,-0.5533358305150782,5.776574698964206,2.219665137757897,1
5803,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,-0.7811138995579557,-0.1243657856067806,-0.5067800568020783,-0.18409181749464593,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
10696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.18620826930702264,1.1110217548042158,-0.5533358305150782,2.5464160851167605,0.07108203045116027,0
1150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.1947413834451187,-0.1243657856067806,-0.5129806716472438,0.0005123442584212306,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
5078,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.559166137271386,-0.1243657856067806,1.171726381784219,1.2119771557629244,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
2806,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.43950338573203274,-0.360042659165538,-0.5533358305150782,1.2104298029022367,0.9305152733738551,1
4216,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.30786363036588443,-0.1243657856067806,-0.3446339786010008,-0.6484866619047055,-0.5533358305150782,1.1829780299800203,0.07108203045116027,1
2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.7811138995579557,-0.1243657856067806,-0.4658559988239861,1.073524034448124,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
4643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.47174658292689325,-0.2821627784259628,-0.5533358305150782,1.6313569877095524,0.07108203045116027,1
8780,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.7267011418750536,-0.1243657856067806,-0.47763716702980047,-0.4984957804803384,-0.5533358305150782,1.4025922133577504,0.07108203045116027,0
2869,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.027206378841451006,-0.1243657856067806,-0.20450008310026083,-0.3311982588916213,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,1
2134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.1403286257622167,-0.1243657856067806,-0.4531447383913968,0.7735422715993899,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
6085,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,-0.9486489041616234,-0.1243657856067806,-0.32231176515840504,0.41010282814803894,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.145538653384223,-0.1243657856067806,-0.4143908956091125,4.6185008281124915,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
8554,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.2785088857469526,-0.1243657856067806,-0.27053663120127325,-0.3860026194120631,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
5046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,-1.0324164064634573,-0.1243657856067806,-0.3002995824580676,-0.1523629771933375,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
3923,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.559166137271386,-0.1243657856067806,-0.47763716702980047,-0.5129179806172968,-0.18902852844538837,0.6705449354319838,2.219665137757897,1
7793,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.5298113926524541,-0.1243657856067806,-0.557315067790177,-0.7350198627264557,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
3656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.5350214202744603,-0.1243657856067806,-0.3263421648077626,-0.48118914031598836,-0.5533358305150782,0.3594248423135329,0.9305152733738551,1
9658,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.2785088857469526,-0.1243657856067806,-0.17752740852379095,-0.2879316584807462,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
8041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.41997144896976146,-0.3946559394942381,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.4806086625915584,-0.1243657856067806,-0.44663409280397304,2.1984556451308768,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
4387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-1.1161839087652912,-0.1243657856067806,-0.4255520023304104,0.04377894466929634,-0.5533358305150782,1.3019357126429574,0.07108203045116027,1
9735,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.027206378841451006,-0.1243657856067806,-0.19147879192541328,-0.3542737791107547,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
7474,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.613578894954288,-0.1243657856067806,-0.39485895884684125,-0.028332056015495512,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.6973463972561218,-0.1243657856067806,0.6235920294715899,-0.616757821603397,-0.18902852844538837,0.30452129646910037,0.9305152733738551,1
7482,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.1403286257622167,-0.1243657856067806,-0.2944089983551604,1.4917678384199167,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
9161,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.7267011418750536,8.040796712061926,-0.45531495358720475,-0.5792601012473053,3.8183517943211993,-0.4824295273010987,-0.35863459101018713,0
7532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.8648814018597896,-0.1243657856067806,-0.46833624476205227,-0.608104501521222,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
3295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.8156786717988938,-0.1243657856067806,0.42021186255016196,-0.5533001410007802,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
6829,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.4512539179726265,-0.1243657856067806,-0.09877959999018927,-0.008140975823753793,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
1320,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.491028717835571,-0.1243657856067806,-0.13753344277247356,-0.5504157009733885,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
6835,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.613578894954288,-0.1243657856067806,-0.4692663369888271,-0.6888688222881889,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
1676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,-0.613578894954288,-0.1243657856067806,-0.48755815078206527,-0.3629270991929297,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
3446,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2.9884237040245676,-0.1243657856067806,0.0742175541899278,-0.031216496042887187,-0.18902852844538837,1.1921286209540924,1.7899485162965496,1
4945,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,-0.1947413834451187,-0.1243657856067806,-0.11149086042277852,0.8023866718733066,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
4384,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.613578894954288,-0.1243657856067806,-0.15799547176151968,1.0937151146398658,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,1
10017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1.145538653384223,-0.1243657856067806,-0.3774972372803779,-0.49561134045294675,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
10136,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.7267011418750536,-0.1243657856067806,0.6254522139251395,-0.8302063836303809,2.7254298881121297,-0.4824295273010987,-0.35863459101018713,0
2846,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.8994461741007276,-0.1243657856067806,0.7472942956326414,-0.599451181439047,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
7363,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.5337527313785482,0.7187379110789481,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
4658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.1403286257622167,-0.1243657856067806,-0.25038463295448543,2.106153564254343,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,1
7764,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.8648814018597896,-0.1243657856067806,1.1794771503406758,-0.3225449388094463,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
6410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.11097388114328487,-0.1243657856067806,-0.452214646164622,-0.6830999422334055,1.2682006798333707,2.912439724079644,1.7899485162965496,0
6738,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.559166137271386,-0.1243657856067806,0.6930389157374435,-0.3398515789737963,0.5395860756939912,-0.4824295273010987,-0.35863459101018713,0
1118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.47539863496955215,-0.1243657856067806,-0.4509745231955889,2.0600025238160766,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
6318,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.11097388114328487,-0.1243657856067806,2.866354418967946,-0.7523265028908057,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
7147,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.2293061556860567,-0.1243657856067806,0.07111724676734506,1.569647719159492,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
6904,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.05656112346038285,-0.1243657856067806,-0.3688163764971462,-0.8532819038495143,6.732810210878718,-0.4824295273010987,-0.35863459101018713,0
1850,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.30786363036588443,-0.1243657856067806,-0.5346828236053229,1.4600389981186084,0.17527877362430141,1.0823215292652275,1.7899485162965496,1
6849,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-1.199951411067125,-0.1243657856067806,-0.3967191433003909,-0.3917714994668465,-0.18902852844538837,1.786917034268778,0.5007986519125076,0
