URLSimilarityIndex,SpacialCharRatioInURL,IsHTTPS,DomainTitleMatchScore,URLTitleMatchScore,IsResponsive,HasDescription,HasSocialNet,HasSubmitButton,HasHiddenFields,HasCopyrightInfo,TLD_numeric,label
100.0,0.042,1,100.0,100.0,1,1,1,1,1,0,231,1
100.0,0.095,1,0.0,0.0,1,1,1,1,1,1,636,1
100.0,0.042,1,100.0,100.0,1,1,0,1,1,1,231,1
100.0,0.087,1,0.0,0.0,1,0,1,0,1,1,448,1
100.0,0.038,1,0.0,0.0,0,1,1,1,0,0,568,1
45.19223147,0.028,0,100.0,100.0,0,0,0,0,0,0,231,0
4.813394786,0.168,1,0.0,0.617283951,0,0,0,0,0,0,116,0
19.88271469,0.083,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.067,1,0.0,0.0,1,1,1,1,1,1,571,1
100.0,0.043,1,100.0,100.0,1,1,1,1,1,1,503,1
100.0,0.068,1,100.0,100.0,0,1,0,0,0,1,231,1
100.0,0.043,1,100.0,100.0,1,1,0,1,1,1,231,1
100.0,0.037,1,100.0,100.0,0,0,1,1,1,1,254,1
100.0,0.034,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.043,1,0.0,0.0,1,1,1,1,1,1,231,1
100.0,0.048,1,100.0,100.0,1,1,1,0,0,0,226,1
100.0,0.037,1,100.0,100.0,1,1,1,0,0,1,231,1
13.71992874,0.083,1,0.0,0.0,1,0,0,0,0,0,231,0
48.84353741,0.083,0,0.0,0.0,0,0,0,0,0,0,418,0
100.0,0.037,1,100.0,100.0,0,1,0,1,1,1,231,1
11.30864198,0.112,1,0.0,100.0,1,0,0,0,0,0,231,0
58.9047619,0.067,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.048,1,100.0,100.0,1,1,1,1,1,1,503,1
100.0,0.034,1,100.0,100.0,1,1,1,1,1,0,503,1
100.0,0.04,1,100.0,100.0,1,1,1,1,1,1,503,1
44.88095238,0.1,0,0.0,0.0,0,0,0,0,0,0,503,0
61.46848603,0.036,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.029,1,100.0,100.0,1,1,1,1,0,1,231,1
59.11111111,0.13,1,0.0,0.0,1,0,0,0,0,0,132,0
64.27240143,0.027,0,100.0,100.0,1,1,0,0,0,0,231,0
100.0,0.045,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.033,1,100.0,100.0,1,1,1,1,0,1,231,1
57.47670251,0.105,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.059,1,0.0,0.0,1,0,1,0,0,1,647,1
100.0,0.037,1,0.0,0.0,0,0,1,1,1,1,503,1
100.0,0.111,1,0.0,0.0,1,1,1,1,1,1,636,1
53.49550734,0.086,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.045,1,100.0,100.0,1,1,1,1,0,1,189,1
29.70381419,0.12,1,0.0,0.0,0,0,0,0,0,0,225,0
100.0,0.033,1,100.0,100.0,1,1,1,0,0,1,231,1
73.29434698,0.036,0,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.1,1,0.0,0.0,1,0,1,1,1,1,647,1
100.0,0.045,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.043,1,100.0,100.0,0,1,1,1,0,1,503,1
54.89866535,0.1,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.042,1,100.0,100.0,1,1,1,1,1,0,231,1
100.0,0.034,1,100.0,100.0,1,0,1,1,1,1,503,1
63.90532544,0.088,1,0.0,0.0,1,0,0,0,0,0,231,0
50.61576355,0.059,0,0.0,0.0,0,0,0,0,0,0,503,0
43.52568614,0.086,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.037,1,100.0,100.0,1,1,1,1,1,1,503,1
100.0,0.05,1,100.0,100.0,1,1,1,0,1,1,503,1
100.0,0.057,1,0.0,0.0,0,0,0,1,0,1,521,1
100.0,0.087,1,0.0,0.0,1,1,1,1,1,1,273,1
53.88095238,0.074,1,0.0,0.0,1,0,0,0,0,0,132,0
100.0,0.034,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.033,1,100.0,100.0,0,0,1,0,0,0,231,1
74.61111111,0.086,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.04,1,100.0,100.0,1,1,1,1,0,1,503,1
100.0,0.029,1,100.0,100.0,1,1,1,0,0,1,503,1
28.382643,0.118,0,0.0,0.0,1,0,0,0,0,0,632,0
100.0,0.053,1,100.0,100.0,1,1,1,1,1,1,503,1
100.0,0.056,1,50.0,50.0,1,0,0,1,1,1,189,1
5.672425819,0.109,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.043,1,100.0,100.0,1,1,0,1,0,1,231,1
66.69538462,0.091,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.048,1,100.0,100.0,1,1,1,0,0,1,378,1
51.23692308,0.061,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.03,1,88.88888889,88.88888889,1,1,1,1,0,1,231,1
100.0,0.04,1,0.0,0.0,0,0,1,0,0,1,382,1
100.0,0.045,1,100.0,100.0,1,1,1,0,0,0,503,1
28.70748299,0.13,1,0.0,0.0,0,0,0,0,0,0,632,0
100.0,0.03,1,100.0,100.0,1,0,1,1,1,1,503,1
100.0,0.04,1,100.0,100.0,1,1,1,1,1,1,231,1
60.04756243,0.075,0,0.0,0.0,0,0,0,0,0,0,481,0
100.0,0.038,1,100.0,100.0,0,1,1,1,1,1,231,1
100.0,0.045,1,0.0,0.0,1,1,1,0,0,0,552,1
100.0,0.033,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.038,1,100.0,100.0,1,1,1,0,0,1,231,1
80.44077135,0.056,0,100.0,100.0,1,0,0,0,0,0,481,0
100.0,0.025,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.033,1,100.0,100.0,0,1,1,1,0,1,231,1
64.91969569,0.105,0,0.0,88.88888889,0,0,0,0,0,0,677,0
100.0,0.048,1,0.0,0.0,0,1,0,0,0,1,231,1
70.08547009,0.056,0,100.0,100.0,0,0,0,0,0,0,418,0
49.58677686,0.105,1,0.0,0.0,0,0,0,0,0,0,316,0
100.0,0.05,0,0.0,0.0,0,0,0,0,0,0,382,0
100.0,0.04,1,100.0,100.0,1,1,1,1,1,1,503,1
58.85734819,0.062,0,0.0,0.0,0,0,0,0,0,0,481,0
36.61221591,0.1,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.077,1,100.0,100.0,0,0,0,1,0,1,231,1
25.37868481,0.143,0,0.0,0.0,0,0,0,0,0,0,553,0
100.0,0.037,1,100.0,100.0,1,1,1,1,0,0,231,1
100.0,0.029,1,89.47368421,89.47368421,1,0,1,1,1,0,503,1
100.0,0.026,1,95.83333333,95.83333333,1,1,1,1,0,1,282,1
100.0,0.032,1,100.0,100.0,0,1,1,1,0,0,370,1
100.0,0.037,1,0.0,0.0,1,1,1,1,1,1,231,1
55.29924693,0.105,1,0.0,0.0,1,0,0,0,1,0,231,0
55.44376572,0.115,1,0.0,0.0,1,0,0,0,0,0,132,0
53.88998466,0.081,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.065,1,100.0,100.0,1,0,1,1,1,1,254,1
100.0,0.054,1,100.0,100.0,1,1,1,1,1,0,303,1
40.66463415,0.102,1,0.0,0.0,0,0,0,0,0,0,226,0
41.27012311,0.103,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.034,1,100.0,100.0,1,1,0,1,1,1,231,1
100.0,0.04,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.056,1,100.0,100.0,1,1,1,1,1,1,503,1
100.0,0.03,1,100.0,100.0,0,1,1,1,1,1,231,1
100.0,0.032,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.036,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.054,1,0.0,0.0,1,0,0,1,1,1,382,1
13.40318003,0.096,1,0.0,0.0,0,0,0,0,0,0,481,0
100.0,0.027,1,100.0,100.0,1,1,1,1,1,1,231,1
57.82975958,0.034,0,100.0,100.0,0,1,0,0,1,1,501,0
100.0,0.033,1,100.0,100.0,0,0,1,1,1,0,361,1
100.0,0.034,1,100.0,100.0,1,1,1,0,0,0,231,1
72.4952741,0.065,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.077,1,100.0,100.0,1,1,1,1,1,1,231,1
21.39296582,0.072,1,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.083,1,100.0,100.0,1,1,1,1,1,1,231,1
73.09388784,0.065,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.048,1,100.0,100.0,1,1,0,0,0,1,503,1
100.0,0.048,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.065,1,100.0,100.0,1,1,1,1,1,1,503,1
100.0,0.038,1,100.0,100.0,1,0,1,1,0,1,231,1
100.0,0.033,1,100.0,100.0,1,1,1,1,0,1,231,1
24.66633712,0.118,1,0.0,0.0,0,0,0,0,0,0,231,0
49.14450629,0.094,0,0.0,0.0,0,0,0,0,0,0,503,0
100.0,0.036,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.038,1,0.0,0.0,1,0,1,0,1,1,490,1
28.68217054,0.12,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.029,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.069,1,100.0,100.0,1,1,1,1,1,1,503,1
34.01709402,0.083,1,0.0,0.0,0,0,0,0,0,0,376,0
100.0,0.05,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.045,1,100.0,100.0,1,1,1,0,0,1,138,1
100.0,0.062,1,100.0,100.0,0,0,0,1,0,0,254,1
79.45900254,0.045,0,100.0,100.0,0,0,0,0,0,0,309,0
100.0,0.053,1,100.0,100.0,1,1,1,1,1,0,503,1
46.08480749,0.128,1,0.0,0.0,0,0,0,0,0,0,647,0
100.0,0.037,1,83.33333333,83.33333333,1,0,1,1,1,1,231,1
100.0,0.042,1,100.0,100.0,0,1,0,1,1,1,231,1
32.65972511,0.143,1,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.038,1,0.0,0.0,0,1,1,1,0,1,252,1
100.0,0.077,1,100.0,100.0,1,0,0,0,1,1,231,1
100.0,0.08,1,0.0,0.0,1,1,1,1,1,1,141,1
75.75757576,0.048,0,100.0,100.0,0,0,0,0,0,0,209,0
100.0,0.03,1,100.0,100.0,1,1,1,1,1,0,231,1
100.0,0.043,1,100.0,100.0,1,1,0,0,0,1,258,1
100.0,0.05,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.045,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.087,1,100.0,100.0,0,1,0,1,1,1,231,1
64.01384083,0.074,0,100.0,100.0,1,0,0,0,0,0,231,0
100.0,0.05,1,100.0,100.0,0,1,1,0,0,1,231,1
100.0,0.03,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.053,1,100.0,100.0,0,0,1,1,1,1,273,1
100.0,0.032,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.053,1,100.0,100.0,1,1,1,1,1,1,292,1
100.0,0.074,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.051,1,100.0,100.0,0,0,1,1,1,1,303,1
100.0,0.036,1,0.0,0.0,1,1,0,1,1,1,503,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.023,1,0.0,0.0,0,0,1,1,1,1,231,1
60.52409129,0.091,0,0.0,0.0,0,0,0,0,0,0,226,0
44.53125,0.077,0,0.0,0.0,1,0,0,0,0,0,672,0
32.99695122,0.106,0,0.0,0.0,0,0,0,0,0,0,503,0
100.0,0.074,1,0.0,0.0,1,1,0,0,0,0,647,1
100.0,0.053,1,100.0,100.0,1,0,1,0,0,0,649,1
100.0,0.04,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.04,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.048,0,0.0,0.0,0,0,0,0,0,0,376,0
100.0,0.048,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.043,1,100.0,100.0,0,0,0,0,0,1,231,1
76.4158918,0.043,0,100.0,100.0,0,0,0,0,0,0,231,0
80.66666667,0.08,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.048,1,100.0,100.0,1,0,1,1,1,1,503,1
100.0,0.045,1,0.0,0.0,0,1,1,0,0,1,189,1
100.0,0.043,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,231,1
17.85034014,0.071,0,0.0,0.0,0,0,0,0,0,0,376,0
100.0,0.083,1,90.0,90.0,1,1,1,1,0,1,553,1
100.0,0.059,1,0.0,0.0,1,0,1,0,0,1,179,1
100.0,0.091,1,100.0,100.0,1,1,0,0,1,1,553,1
100.0,0.043,1,100.0,100.0,0,0,1,0,0,1,481,1
100.0,0.05,1,100.0,100.0,1,1,1,1,1,1,231,1
73.22936972,0.069,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.045,1,100.0,100.0,1,1,0,1,1,1,503,1
49.26772613,0.104,1,0.0,0.0,0,0,0,0,0,0,376,0
62.13140594,0.128,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.061,1,0.0,0.0,1,1,0,1,1,1,231,1
100.0,0.031,1,100.0,100.0,1,0,1,1,0,1,231,1
100.0,0.043,1,0.0,0.0,1,0,1,1,1,0,231,1
76.11904762,0.037,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.048,1,100.0,100.0,0,1,1,1,1,1,231,1
100.0,0.04,1,0.0,0.0,0,1,1,0,0,1,382,1
71.35717032,0.074,0,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.061,1,0.0,0.0,1,1,1,1,1,1,141,1
45.54021477,0.114,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.042,1,0.0,0.0,1,1,1,1,0,1,382,1
100.0,0.069,1,0.0,0.0,1,0,1,1,0,1,252,1
100.0,0.08,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.091,1,0.0,0.0,1,0,1,1,1,1,134,1
100.0,0.107,1,0.0,0.0,1,0,0,1,1,1,254,1
100.0,0.043,1,0.0,0.0,1,1,1,0,1,1,491,1
100.0,0.027,1,100.0,100.0,1,1,1,1,1,1,231,1
20.18654073,0.125,1,0.0,0.0,1,1,0,0,0,0,231,0
100.0,0.069,1,0.0,0.0,1,0,1,0,1,1,448,1
100.0,0.04,1,100.0,100.0,1,0,1,0,1,1,231,1
100.0,0.095,1,0.0,0.0,0,1,0,1,1,1,225,1
100.0,0.03,1,100.0,100.0,1,0,1,1,1,1,503,1
44.48979592,0.095,1,0.0,88.88888889,1,0,0,0,0,0,632,0
80.95238095,0.062,0,100.0,100.0,0,0,0,0,0,0,598,0
29.55928324,0.05,1,0.0,0.0,1,0,0,1,0,0,226,0
100.0,0.042,1,0.0,0.0,1,1,1,0,1,1,552,1
100.0,0.083,1,0.0,0.0,1,1,1,1,1,0,334,1
100.0,0.048,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.033,1,100.0,100.0,1,1,1,1,0,0,503,1
100.0,0.091,1,0.0,0.0,1,0,1,0,1,1,532,1
100.0,0.048,1,100.0,100.0,1,1,0,0,0,0,231,1
69.16360294,0.038,0,0.0,0.0,0,0,0,0,0,0,481,0
100.0,0.043,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.043,1,100.0,100.0,0,0,1,0,1,0,231,1
16.07208448,0.149,0,0.0,0.0,0,0,0,0,0,0,647,0
73.8292011,0.048,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.048,1,100.0,100.0,1,1,1,1,1,1,231,1
70.12687428,0.074,0,76.92307692,76.92307692,0,0,0,0,0,0,231,0
74.77893118,0.115,1,0.0,0.0,0,0,0,0,0,0,578,0
56.88095238,0.067,0,0.0,0.0,0,0,0,0,0,0,503,0
55.28492647,0.077,0,0.0,0.0,0,0,0,0,0,0,553,0
100.0,0.086,1,0.0,0.0,1,1,1,1,0,1,647,1
100.0,0.056,1,0.0,0.0,1,1,0,1,0,1,647,1
100.0,0.095,1,0.0,0.0,1,1,1,1,1,1,141,1
100.0,0.048,1,100.0,100.0,1,0,1,1,1,1,231,1
29.21626984,0.109,0,2.43902439,2.43902439,0,0,0,0,0,0,231,0
11.49343066,0.133,0,0.0,0.0,1,0,0,0,0,1,231,0
100.0,0.027,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.045,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.045,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.059,1,0.0,0.0,1,0,1,0,0,1,179,1
100.0,0.037,1,0.0,0.0,1,1,0,0,0,0,491,1
79.44598338,0.033,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.042,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,231,1
16.29706152,0.118,0,6.666666667,2.631578947,0,0,0,0,0,0,685,0
100.0,0.04,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.043,1,100.0,100.0,0,1,1,1,1,1,231,1
100.0,0.053,1,100.0,100.0,1,1,1,1,0,0,303,1
56.79012346,0.08,0,100.0,100.0,0,0,0,0,0,0,685,0
42.44444444,0.065,0,0.0,95.0,1,0,0,0,0,0,231,0
100.0,0.034,1,100.0,100.0,1,1,1,1,1,1,481,1
52.55555556,0.04,0,100.0,100.0,0,0,0,0,0,0,685,0
100.0,0.048,1,85.71428571,85.71428571,1,1,1,0,0,1,553,1
100.0,0.053,1,100.0,100.0,1,0,0,1,1,1,503,1
100.0,0.029,1,0.0,0.0,1,1,1,1,1,1,231,1
100.0,0.036,1,100.0,100.0,0,1,0,0,0,1,231,1
100.0,0.077,1,0.0,0.0,1,1,1,0,0,0,647,1
100.0,0.037,1,100.0,100.0,1,0,1,0,1,1,231,1
28.32063955,0.049,1,0.0,0.0,0,0,0,0,0,0,578,0
100.0,0.086,1,100.0,100.0,0,0,0,1,1,0,231,1
52.0,0.107,1,0.0,100.0,1,0,0,0,0,0,231,0
100.0,0.069,1,0.0,0.0,1,1,1,1,1,1,647,1
100.0,0.027,1,100.0,100.0,1,0,0,1,0,1,189,1
100.0,0.043,1,100.0,100.0,0,1,1,0,1,1,231,1
100.0,0.048,1,100.0,100.0,1,1,0,1,1,1,481,1
100.0,0.05,1,100.0,100.0,0,1,1,1,1,1,164,1
100.0,0.031,1,100.0,100.0,0,0,1,1,1,0,189,1
65.04155125,0.037,0,0.0,0.0,0,0,0,0,0,0,481,0
100.0,0.045,1,100.0,100.0,1,1,0,0,0,0,481,1
100.0,0.036,1,84.61538462,84.61538462,1,1,1,1,0,1,231,1
100.0,0.032,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.042,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.042,1,100.0,100.0,1,1,1,1,0,1,273,1
100.0,0.069,1,0.0,0.0,1,0,1,1,1,1,141,1
100.0,0.04,1,100.0,100.0,1,1,0,1,0,1,231,1
100.0,0.048,1,100.0,100.0,1,1,1,0,0,0,254,1
100.0,0.029,1,100.0,100.0,1,1,0,0,1,1,231,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,0,231,1
100.0,0.043,1,75.0,75.0,1,1,0,0,1,1,231,1
100.0,0.045,1,100.0,100.0,1,1,1,1,0,0,550,1
45.875,0.129,0,100.0,100.0,1,0,0,1,0,0,231,0
100.0,0.036,1,84.61538462,84.61538462,1,1,1,0,1,1,231,1
100.0,0.04,1,100.0,100.0,1,0,1,1,1,1,503,1
90.86419753,0.053,0,0.0,0.0,1,0,0,0,0,0,481,0
100.0,0.059,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.083,1,0.0,0.0,0,1,1,1,1,1,387,1
100.0,0.034,1,100.0,100.0,1,1,1,1,1,1,231,1
20.79800083,0.07,1,0.0,2.272727273,0,0,0,0,0,0,231,0
100.0,0.031,1,100.0,100.0,1,1,0,1,1,0,334,1
100.0,0.034,1,100.0,100.0,1,0,1,1,1,1,503,1
100.0,0.037,1,100.0,100.0,1,1,0,1,1,1,231,1
100.0,0.067,1,0.0,0.0,0,1,1,1,1,1,647,1
29.21478669,0.1,1,0.0,0.0,1,0,0,1,0,1,280,0
100.0,0.034,1,0.0,0.0,1,1,0,1,1,0,231,1
100.0,0.08,1,0.0,0.0,0,0,0,1,1,1,397,1
100.0,0.053,1,100.0,100.0,1,1,1,1,1,0,550,1
95.65038136,0.065,0,0.0,0.0,0,0,0,0,0,0,231,0
32.12061295,0.125,0,0.0,0.0,1,0,0,0,0,0,553,0
100.0,0.034,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.036,1,100.0,100.0,0,0,1,1,1,1,231,1
54.47904652,0.074,0,0.0,0.0,1,0,0,0,0,0,503,0
100.0,0.04,1,100.0,100.0,1,1,1,1,1,1,231,1
52.10884354,0.04,0,0.0,0.0,0,0,0,0,0,0,553,0
100.0,0.043,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.036,1,100.0,100.0,0,0,1,0,1,1,231,1
100.0,0.095,1,0.0,0.0,1,1,1,0,0,1,387,1
100.0,0.056,1,100.0,100.0,1,0,1,1,1,0,231,1
100.0,0.045,1,100.0,100.0,0,0,1,0,0,1,231,1
57.37179487,0.045,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.08,1,0.0,0.0,1,1,1,0,0,0,179,1
100.0,0.05,1,100.0,100.0,1,0,1,0,0,1,481,1
100.0,0.037,1,83.33333333,83.33333333,0,1,1,0,0,1,231,1
29.50346098,0.095,0,0.0,0.0,0,0,0,0,0,0,632,0
57.62187872,0.056,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.033,1,100.0,100.0,1,1,0,0,1,1,231,1
78.23261858,0.071,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.095,1,0.0,0.0,0,0,0,1,0,0,254,1
100.0,0.048,1,100.0,100.0,1,1,0,0,0,0,231,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.08,1,0.0,0.0,1,0,0,0,1,0,472,1
100.0,0.033,1,100.0,100.0,1,1,1,0,0,0,640,1
100.0,0.033,1,100.0,100.0,1,1,1,1,1,0,481,1
100.0,0.048,1,100.0,100.0,1,0,1,1,1,1,503,1
100.0,0.065,1,0.0,0.0,1,0,1,1,0,0,472,1
72.45179063,0.048,0,0.0,0.0,0,0,0,0,0,0,252,0
100.0,0.091,1,0.0,0.0,1,1,1,1,1,1,141,1
100.0,0.037,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.08,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.037,1,100.0,100.0,0,1,1,1,0,1,231,1
84.79532164,0.036,0,100.0,100.0,0,0,0,0,0,0,503,0
100.0,0.03,1,0.0,0.0,1,1,1,1,1,1,231,1
100.0,0.038,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.083,1,0.0,0.0,0,0,1,0,1,1,276,1
100.0,0.034,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.045,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.042,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.038,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.083,1,0.0,0.0,1,1,1,0,1,1,387,1
100.0,0.043,1,100.0,100.0,1,0,0,1,1,0,231,1
100.0,0.059,1,66.66666667,66.66666667,1,0,1,1,1,1,553,1
67.24336794,0.036,0,0.0,0.0,0,0,0,0,0,0,481,0
47.07035077,0.114,0,0.0,0.0,0,0,0,0,0,0,376,0
87.15277778,0.053,0,0.0,0.0,0,0,0,0,0,0,231,0
22.38034619,0.099,1,0.0,0.0,0,0,0,0,0,1,170,0
100.0,0.067,1,0.0,0.0,1,1,0,1,1,1,498,1
100.0,0.091,1,0.0,0.0,1,0,1,1,1,0,365,1
38.29308712,0.116,0,0.0,0.0,0,0,0,0,0,0,632,0
100.0,0.033,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.065,1,0.0,0.0,1,1,1,1,0,0,491,1
100.0,0.053,1,100.0,100.0,1,1,1,0,0,1,258,1
100.0,0.037,1,100.0,100.0,1,0,1,0,0,0,231,1
48.61140706,0.109,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.04,1,100.0,100.0,1,0,1,1,1,1,481,1
77.28395062,0.053,0,100.0,100.0,1,1,0,0,0,0,231,0
100.0,0.056,1,100.0,100.0,1,0,0,0,1,0,273,1
29.97238961,0.045,1,0.0,0.0,1,0,0,1,1,0,258,0
100.0,0.037,1,100.0,100.0,1,1,0,0,1,1,231,1
100.0,0.037,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.04,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.043,1,100.0,100.0,1,1,0,0,0,1,387,1
100.0,0.045,1,0.0,0.0,1,1,0,0,0,1,366,1
100.0,0.077,1,0.0,0.0,1,1,1,0,0,1,481,1
100.0,0.056,1,100.0,100.0,1,0,1,1,1,1,550,1
100.0,0.032,1,100.0,100.0,1,1,1,1,1,1,231,1
32.01722348,0.122,0,0.0,0.0,1,0,0,0,0,0,225,0
76.53061224,0.059,0,100.0,100.0,0,1,0,0,0,0,677,0
100.0,0.048,1,100.0,100.0,1,1,1,0,1,0,503,1
15.2449879,0.111,1,0.0,0.0,0,1,0,0,0,0,226,0
100.0,0.05,1,100.0,100.0,0,0,0,0,0,1,503,1
100.0,0.05,1,100.0,100.0,1,0,1,1,1,1,490,1
100.0,0.043,1,100.0,100.0,0,0,1,0,1,1,254,1
100.0,0.045,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.033,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.05,1,100.0,100.0,1,1,1,0,1,0,503,1
61.0042735,0.053,0,0.0,0.0,0,0,0,0,0,0,368,0
17.34819323,0.119,1,0.0,0.0,0,0,0,0,0,0,132,0
100.0,0.091,1,0.0,0.0,0,1,0,1,0,1,472,1
100.0,0.029,1,100.0,100.0,1,1,1,1,1,1,231,1
47.38461538,0.118,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.069,1,0.0,0.0,1,0,1,1,1,1,647,1
100.0,0.042,1,100.0,100.0,1,1,1,1,0,1,231,1
41.38095238,0.033,0,100.0,100.0,0,0,0,0,0,0,170,0
100.0,0.095,1,100.0,100.0,1,0,1,1,1,1,503,1
100.0,0.025,1,100.0,100.0,1,0,1,1,0,1,231,1
25.87594697,0.077,0,0.0,100.0,0,0,0,0,0,0,231,0
100.0,0.036,1,0.0,0.0,0,1,1,0,0,0,231,1
100.0,0.053,1,100.0,100.0,1,0,0,1,1,0,503,1
52.75735294,0.038,0,0.0,0.0,0,0,0,0,0,0,594,0
38.02980392,0.086,1,0.0,0.0,0,0,0,0,0,0,376,0
100.0,0.034,1,100.0,100.0,1,1,0,1,0,1,231,1
100.0,0.037,1,100.0,100.0,1,1,0,0,0,1,231,1
100.0,0.038,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.05,1,100.0,100.0,1,1,1,1,0,1,552,1
100.0,0.04,1,100.0,100.0,0,1,1,0,0,1,231,1
26.35827664,0.13,1,0.0,0.0,0,0,0,0,0,0,632,0
52.6846373,0.121,0,0.0,0.0,0,0,0,0,0,0,132,0
100.0,0.095,1,0.0,0.0,1,0,1,1,1,0,568,1
100.0,0.05,1,100.0,100.0,1,0,1,0,0,1,503,1
100.0,0.036,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.033,1,100.0,100.0,1,1,1,1,1,1,231,1
